row,id,money,sort,scholarship
1022,3116,8.6,hall,0
1023,3117,9,hall,0
1024,3118,4.340278,hall,1
1025,3119,4.340278,hall,1
1026,3130,9.8,hall,0
1027,3131,9.5,hall,0
1028,3132,4.774306,hall,1
1029,3133,4.581404,hall,1
1030,3146,4.774306,hall,1
1031,3147,4.62963,hall,1
1032,3150,9.1,hall,0
1033,3151,8,hall,0
1034,3152,8,hall,0
1035,3153,9.6,hall,0
1036,3156,9.6,hall,0
1037,3157,9.6,hall,0
1038,3158,9.7,hall,0
1039,3159,9,hall,0
1040,3166,4.099151,hall,1
1041,3167,4.340278,hall,1
1042,3168,4.62963,hall,1
1043,3169,4.62963,hall,1
1044,3170,9.6,hall,0
1045,3171,9.6,hall,0
1046,3178,9.4,hall,0
1047,3179,9,hall,0
1048,3182,9.6,hall,0
1049,3183,4.62963,hall,1
1050,3186,8,hall,0
1051,3187,9,hall,0
1052,3190,4.581404,hall,1
1053,3191,9,hall,0
1054,3194,4.050926,hall,1
1055,3195,9.3,hall,0
1056,3200,9.9,hall,0
1057,3201,9.8,hall,0
1058,3204,9.9,hall,0
1059,3205,9.8,hall,0
1060,3210,9.7,hall,0
1061,3211,9.6,hall,0
1062,3212,9.6,hall,0
1063,3213,9.6,hall,0
1064,3214,9.9,hall,0
1065,3215,9.6,hall,0
1066,3216,4.774306,hall,1
1067,3217,4.340278,hall,1
1068,3218,9.9,hall,0
1069,3219,9,hall,0
1070,3222,9.9,hall,0
1071,3223,3.375772,hall,1
1072,3230,9.9,hall,0
1073,3231,9.5,hall,0
1074,3236,9.5,hall,0
1075,3237,8,hall,0
1076,3248,8.7,hall,0
1077,3249,9.6,hall,0
1078,3252,9.7,hall,0
1079,3253,9.6,hall,0
1080,3258,4.436728,hall,1
1081,3259,3.858025,hall,1
1082,3266,4.72608,hall,1
1083,3267,3.858025,hall,1
1084,3272,4.774306,hall,1
1085,3273,4.340278,hall,1
1086,3276,4.62963,hall,1
1087,3277,4.581404,hall,1
1088,3288,9.6,hall,0
1089,3289,9.8,hall,0
1090,3290,4.533179,hall,1
1091,3291,9.6,hall,0
1092,3294,9.6,hall,0
1093,3295,9.6,hall,0
1094,3296,9.7,hall,0
1095,3297,9.6,hall,0
1096,3308,9,hall,0
1097,3309,9,hall,0
1098,3310,9.6,hall,0
1099,3311,9.5,hall,0
1100,3324,9.9,hall,0
1101,3325,9.8,hall,0
1102,3330,9.8,hall,0
1103,3331,9.5,hall,0
1104,3332,9.2,hall,0
1105,3333,4.340278,hall,1
1106,3346,9.6,hall,0
1107,3347,9.5,hall,0
1108,3350,4.243827,hall,1
1109,3351,9.6,hall,0
1110,3374,9.6,hall,0
1111,3375,9.4,hall,0
1112,3386,4.388503,hall,1
1113,3387,4.340278,hall,1
1114,3392,8.6,hall,0
1115,3393,9.7,hall,0
1116,3396,4.292052,hall,1
1117,3397,3.375772,hall,1
1118,3400,4.147377,hall,1
1119,3401,4.340278,hall,1
1120,3408,4.72608,hall,1
1121,3409,4.774306,hall,1
1122,3410,9.5,hall,0
1123,3411,9.5,hall,0
1124,3416,9.5,hall,0
1125,3417,9,hall,0
1126,3424,9.5,hall,0
1127,3425,9.5,hall,0
1128,3440,9.9,hall,0
1129,3441,9,hall,0
1130,3442,4.62963,hall,1
1131,3443,4.581404,hall,1
1132,3444,9.7,hall,0
1133,3445,9,hall,0
1134,3446,9.9,hall,0
1135,3447,4.340278,hall,1
1136,3464,9.8,hall,0
1137,3465,9.6,hall,0
1138,3468,9.9,hall,0
1139,3469,9,hall,0
1140,3470,4.533179,hall,1
1141,3471,4.340278,hall,1
1142,3472,4.62963,hall,1
1143,3473,4.62963,hall,1
1144,3474,9.6,hall,0
1145,3475,9.6,hall,0
1146,3482,4.62963,hall,1
1147,3483,4.62963,hall,1
1148,3486,3.858025,hall,1
1149,3487,9.6,hall,0
1150,3492,9.8,hall,0
1151,3493,9.7,hall,0
1152,3496,9.8,hall,0
1153,3497,4.62963,hall,1
1154,3506,4.147377,hall,1
1155,3507,6,hall,0
1156,3512,8.9,hall,0
1157,3513,2.797068,hall,1
1158,3522,9.3,hall,0
1159,3523,9.6,hall,0
1160,3524,9.5,hall,0
1161,3525,9.7,hall,0
1162,3542,8.5,hall,0
1163,3543,8,hall,0
1164,3560,9.8,hall,0
1165,3561,9,hall,0
1166,3564,9,hall,0
1167,3565,8,hall,0
1168,3566,9.9,hall,0
1169,3567,9.4,hall,0
1170,3572,3.665123,hall,1
1171,3573,4.581404,hall,1
1172,3582,4.243827,hall,1
1173,3583,4.484954,hall,1
1174,3584,4.581404,hall,1
1175,3585,4.484954,hall,1
1176,3594,9.6,hall,0
1177,3595,9.9,hall,0
1178,3600,9.8,hall,0
1179,3601,9.6,hall,0
1180,3608,9.8,hall,0
1181,3609,9.3,hall,0
1182,3620,4.774306,hall,1
1183,3621,4.62963,hall,1
1184,3626,9.5,hall,0
1185,3627,9.36,hall,0
1186,3636,9.5,hall,0
1187,3637,4.677855,hall,1
1188,3638,9.5,hall,0
1189,3639,9.68,hall,0
1190,3646,4.436728,hall,1
1191,3647,4.62963,hall,1
1192,3648,4.677855,hall,1
1193,3649,4.581404,hall,1
1194,3650,8.2,hall,0
1195,3651,9.4,hall,0
1196,3660,9.5,hall,0
1197,3661,8,hall,0
1198,3664,8.66,hall,0
1199,3665,4.340278,hall,1
1200,3670,9.4,hall,0
1201,3671,9.6,hall,0
1202,3674,9.1,hall,0
1203,3675,9.6,hall,0
1204,3684,9.4,hall,0
1205,3685,9.6,hall,0
1206,3690,9.53,hall,0
1207,3691,9.6,hall,0
1208,3694,4.552469,hall,1
1209,3695,9.6,hall,0
1210,3698,9.6,hall,0
1211,3699,4.581404,hall,1
1212,3714,8.8,hall,0
1213,3715,9.8,hall,0
1214,3716,9,hall,0
1215,3717,9.5,hall,0
1216,3718,9.9,hall,0
1217,3719,9.6,hall,0
1218,3724,8.6,hall,0
1219,3725,8,hall,0
1220,3728,9.9,hall,0
1221,3729,9.8,hall,0
1222,3732,9.5,hall,0
1223,3733,9.6,hall,0
1224,3742,4.243827,hall,1
1225,3743,4.581404,hall,1
1226,3744,9.7,hall,0
1227,3745,9.6,hall,0
1228,3756,4.74537,hall,1
1229,3757,3.858025,hall,1
1230,3760,9.5,hall,0
1231,3761,9,hall,0
1232,3762,3.90625,hall,1
1233,3763,4.340278,hall,1
1234,3764,9,hall,0
1235,3765,8.5,hall,0
1236,3768,4.62963,hall,1
1237,3769,3.858025,hall,1
1238,3780,9.8,hall,0
1239,3781,9.5,hall,0
1240,3782,9.3,hall,0
1241,3783,9.6,hall,0
1242,3784,4.484954,hall,1
1243,3785,8,hall,0
1244,3790,8.6,hall,0
1245,3791,9.5,hall,0
1246,3796,4.484954,hall,1
1247,3797,4.340278,hall,1
1248,3800,3.858025,hall,1
1249,3801,4.581404,hall,1
1250,3802,9.6,hall,0
1251,3803,9.5,hall,0
1252,3804,9.9,hall,0
1253,3805,9,hall,0
1254,3812,9.6,hall,0
1255,3813,9.6,hall,0
1256,3828,6.5,hall,0
1257,3829,7.2,hall,0
1258,3830,9,hall,0
1259,3831,9.6,hall,0
1260,3834,9.6,hall,0
1261,3835,9.6,hall,0
1262,3838,4.62963,hall,1
1263,3839,4.62963,hall,1
1264,3840,8.6,hall,0
1265,3841,4.340278,hall,1
1266,3844,4.533179,hall,1
1267,3845,3.858025,hall,1
1268,3858,4.62963,hall,1
1269,3859,3.858025,hall,1
1270,3870,9.5,hall,0
1271,3871,9.6,hall,0
1272,3878,9,hall,0
1273,3879,4.62963,hall,1
1274,3898,9.2,hall,0
1275,3899,9.6,hall,0
1276,3904,9,hall,0
1277,3905,4.147377,hall,1
1278,3910,4.147377,hall,1
1279,3911,9.5,hall,0
1280,3912,9.8,hall,0
1281,3913,9.8,hall,0
1282,3916,9.9,hall,0
1283,3917,9.96,hall,0
1284,3920,8.9,hall,0
1285,3921,9,hall,0
1286,3930,4.72608,hall,1
1287,3931,4.340278,hall,1
1288,3944,9.3,hall,0
1289,3945,9.5,hall,0
1290,3948,9.8,hall,0
1291,3949,9.6,hall,0
1292,3950,4.62963,hall,1
1293,3951,3.568673,hall,1
1294,3960,9.1,hall,0
1295,3961,9,hall,0
1296,3972,4.147377,hall,1
1297,3973,4.147377,hall,1
1298,3978,4.774306,hall,1
1299,3979,4.72608,hall,1
1300,3982,9.3,hall,0
1301,3983,8.9,hall,0
1302,3984,9.9,hall,0
1303,3985,4.581404,hall,1
1304,3992,9.6,hall,0
1305,3993,9.5,hall,0
1306,4002,9.9,hall,0
1307,4003,9,hall,0
1308,4004,4.533179,hall,1
1309,4005,4.62963,hall,1
1310,4008,8.5,hall,0
1311,4009,9,hall,0
1312,4016,9.6,hall,0
1313,4017,9.6,hall,0
1314,4020,4.147377,hall,1
1315,4021,4.581404,hall,1
1316,4024,4.62963,hall,1
1317,4025,4.533179,hall,1
1318,4028,9.9,hall,0
1319,4029,9,hall,0
1320,4034,9.1,hall,0
1321,4035,9,hall,0
1322,4036,8.6,hall,0
1323,4037,9,hall,0
1324,4042,9.8,hall,0
1325,4043,9.6,hall,0
1326,4046,3.858025,hall,1
1327,4047,8,hall,0
1328,4050,9.6,hall,0
1329,4051,9,hall,0
1330,4066,9.3,hall,0
1331,4067,9.5,hall,0
1332,4078,8.6,hall,0
1333,4079,4.581404,hall,1
1334,4082,4.412616,hall,1
1335,4083,4.62963,hall,1
1336,4090,9.6,hall,0
1337,4091,9.6,hall,0
1338,4112,9.4,hall,0
1339,4113,9,hall,0
1340,4126,4.099151,hall,1
1341,4127,4.581404,hall,1
1342,4144,9.6,hall,0
1343,4145,9.6,hall,0
1344,4154,9.5,hall,0
1345,4155,9,hall,0
1346,4162,4.340278,hall,1
1347,4163,4.62963,hall,1
1348,4166,9.3,hall,0
1349,4167,9,hall,0
1350,4172,9,hall,0
1351,4173,4.340278,hall,1
1352,4178,4.340278,hall,1
1353,4179,3.858025,hall,1
1354,4192,9.5,hall,0
1355,4193,9,hall,0
1356,4196,9.9,hall,0
1357,4197,9.6,hall,0
1358,4210,4.388503,hall,1
1359,4211,8,hall,0
1360,4214,9.4,hall,0
1361,4215,9.6,hall,0
1362,4216,9.9,hall,0
1363,4217,8,hall,0
1364,4232,9.5,hall,0
1365,4233,4.147377,hall,1
1366,4236,4.340278,hall,1
1367,4237,4.340278,hall,1
1368,4256,8.6,hall,0
1369,4257,9,hall,0
1370,4262,9.8,hall,0
1371,4263,9.5,hall,0
1372,4266,9.3,hall,0
1373,4267,9,hall,0
1374,4286,9.1,hall,0
1375,4287,9,hall,0
1376,4290,9,hall,0
1377,4291,9,hall,0
1378,4292,9.8,hall,0
1379,4293,8.5,hall,0
1380,4294,4.677855,hall,1
1381,4295,9,hall,0
1382,4314,8.6,hall,0
1383,4315,4.147377,hall,1
1384,4326,9.6,hall,0
1385,4327,8,hall,0
1386,4332,9.75,hall,0
1387,4333,9.6,hall,0
1388,4348,4.62963,hall,1
1389,4349,4.62963,hall,1
1390,4362,9.9,hall,0
1391,4363,9,hall,0
1392,4366,9,hall,0
1393,4367,8.7,hall,0
1394,4370,3.809799,hall,1
1395,4371,9.3,hall,0
1396,4372,9.3,hall,0
1397,4373,9.6,hall,0
1398,4374,8.8,hall,0
1399,4375,9,hall,0
1400,4376,9.8,hall,0
1401,4377,9,hall,0
1402,4382,9.6,hall,0
1403,4383,9,hall,0
1404,4388,4.340278,hall,1
1405,4389,4.62963,hall,1
1406,4394,8.7,hall,0
1407,4395,9,hall,0
1408,4404,4.292052,hall,1
1409,4405,4.62963,hall,1
1410,4420,9,hall,0
1411,4421,8,hall,0
1412,4424,9.5,hall,0
1413,4425,8.5,hall,0
1414,4428,4.62963,hall,1
1415,4429,8.6,hall,0
1416,4432,9,hall,0
1417,4433,9,hall,0
1418,4436,9.4,hall,0
1419,4437,9.8,hall,0
1420,4442,9.5,hall,0
1421,4443,9.6,hall,0
1422,4448,4.340278,hall,1
1423,4449,4.147377,hall,1
1424,4456,9,hall,0
1425,4457,9.6,hall,0
1426,4458,4.62963,hall,1
1427,4459,4.62963,hall,1
1428,4462,9.6,hall,0
1429,4463,9,hall,0
1430,4478,4.484954,hall,1
1431,4479,3.858025,hall,1
1432,4482,4.243827,hall,1
1433,4483,4.340278,hall,1
1434,4494,9.9,hall,0
1435,4495,9.5,hall,0
1436,4498,4.147377,hall,1
1437,4499,4.62963,hall,1
1438,4500,9.6,hall,0
1439,4501,9,hall,0
1440,4502,9.7,hall,0
1441,4503,8.6,hall,0
1442,4504,9.6,hall,0
1443,4505,9.6,hall,0
1444,4506,9.8,hall,0
1445,4507,9,hall,0
1446,4510,9.9,hall,0
1447,4511,9.6,hall,0
1448,4514,4.774306,hall,1
1449,4515,4.147377,hall,1
1450,4516,9.7,hall,0
1451,4517,8,hall,0
1452,4524,9.6,hall,0
1453,4525,9,hall,0
1454,4530,9.75,hall,0
1455,4531,9.5,hall,0
1456,4532,4.412616,hall,1
1457,4533,4.533179,hall,1
1458,4536,9.6,hall,0
1459,4537,8.6,hall,0
1460,4538,9.3,hall,0
1461,4539,8.6,hall,0
1462,4540,9.9,hall,0
1463,4541,9.6,hall,0
1464,4542,9,hall,0
1465,4543,6.4,hall,0
1466,4546,3.858025,hall,1
1467,4547,3.858025,hall,1
1468,4556,9.9,hall,0
1469,4557,9.76,hall,0
1470,4558,9.9,hall,0
1471,4559,9,hall,0
1472,4560,9.5,hall,0
1473,4561,9.5,hall,0
1474,4566,9,hall,0
1475,4567,9.65,hall,0
1476,4568,9.8,hall,0
1477,4569,9,hall,0
1478,4570,9.9,hall,0
1479,4571,9.6,hall,0
1480,4572,9.5,hall,0
1481,4573,9.6,hall,0
1482,4586,9.6,hall,0
1483,4587,4.388503,hall,1
1484,4590,4.72608,hall,1
1485,4591,4.774306,hall,1
1486,4592,9.8,hall,0
1487,4593,9.6,hall,0
1488,4602,4.677855,hall,1
1489,4603,3.858025,hall,1
1490,4620,8,hall,0
1491,4621,9.6,hall,0
1492,4622,4.147377,hall,1
1493,4623,2.652392,hall,1
1494,4628,4.62963,hall,1
1495,4629,4.62963,hall,1
1496,4634,9.6,hall,0
1497,4635,4.484954,hall,1
1498,4644,4.099151,hall,1
1499,4645,4.581404,hall,1
1500,4646,9.9,hall,0
1501,4647,9,hall,0
1502,4648,9.6,hall,0
1503,4649,4.581404,hall,1
1504,4656,9.9,hall,0
1505,4657,9.6,hall,0
1506,4658,9.8,hall,0
1507,4659,9.5,hall,0
1508,4662,4.340278,hall,1
1509,4663,4.340278,hall,1
1510,4664,9.6,hall,0
1511,4665,8.6,hall,0
1512,4666,9.5,hall,0
1513,4667,9.8,hall,0
1514,4670,4.72608,hall,1
1515,4671,2.893519,hall,1
1516,4678,8.9,hall,0
1517,4679,9.5,hall,0
1518,4692,9.66,hall,0
1519,4693,9.5,hall,0
1520,4708,9,hall,0
1521,4709,9.88,hall,0
1522,4724,4.099151,hall,1
1523,4725,4.72608,hall,1
1524,4732,9.3,hall,0
1525,4733,9.9,hall,0
1526,4734,9.6,hall,0
1527,4735,9,hall,0
1528,4750,9.6,hall,0
1529,4751,9.6,hall,0
1530,4758,8.7,hall,0
1531,4759,9.6,hall,0
1532,4760,8,hall,0
1533,4761,4.72608,hall,1
1534,4764,9.8,hall,0
1535,4765,9.75,hall,0
1536,4770,9.6,hall,0
1537,4771,9.6,hall,0
1538,4774,4.340278,hall,1
1539,4775,2.893519,hall,1
1540,4784,9.6,hall,0
1541,4785,9.5,hall,0
1542,4792,9.9,hall,0
1543,4793,4.697145,hall,1
1544,4794,4.774306,hall,1
1545,4795,4.677855,hall,1
1546,4804,4.62963,hall,1
1547,4805,4.62963,hall,1
1548,4808,9,hall,0
1549,4809,9,hall,0
1550,4812,4.340278,hall,1
1551,4813,4.581404,hall,1
1552,4814,4.292052,hall,1
1553,4815,4.581404,hall,1
1554,4830,9.8,hall,0
1555,4831,9,hall,0
1556,4838,4.72608,hall,1
1557,4839,4.581404,hall,1
1558,4840,9,hall,0
1559,4841,9.6,hall,0
1560,4844,9,hall,0
1561,4845,9.6,hall,0
1562,4848,4.243827,hall,1
1563,4849,4.340278,hall,1
1564,4850,9.8,hall,0
1565,4851,9,hall,0
1566,4858,9,hall,0
1567,4859,9,hall,0
1568,4862,4.436728,hall,1
1569,4863,4.581404,hall,1
1570,4868,8.6,hall,0
1571,4869,9.6,hall,0
1572,4872,4.292052,hall,1
1573,4873,4.62963,hall,1
1574,4878,9.6,hall,0
1575,4879,9,hall,0
1576,4892,8.7,hall,0
1577,4893,9,hall,0
1578,4894,4.72608,hall,1
1579,4895,4.147377,hall,1
1580,4898,9.5,hall,0
1581,4899,9.5,hall,0
1582,4900,9.2,hall,0
1583,4901,9.5,hall,0
1584,4908,9.6,hall,0
1585,4909,9.96,hall,0
1586,4934,9.8,hall,0
1587,4935,9.6,hall,0
1588,4942,9.7,hall,0
1589,4943,8.5,hall,0
1590,4944,9.6,hall,0
1591,4945,4.581404,hall,1
1592,4954,9.5,hall,0
1593,4955,9.5,hall,0
1594,4972,4.388503,hall,1
1595,4973,4.533179,hall,1
1596,4976,8.9,hall,0
1597,4977,9,hall,0
1598,4978,4.62963,hall,1
1599,4979,4.340278,hall,1
1600,4988,4.62963,hall,1
1601,4989,4.340278,hall,1
1602,4998,4.72608,hall,1
1603,4999,8.4,hall,0
1604,5000,9,hall,0
1605,5001,9,hall,0
1606,5002,9.8,hall,0
1607,5003,6,hall,0
1608,5006,4.677855,hall,1
1609,5007,4.581404,hall,1
1610,5008,9.6,hall,0
1611,5009,9.2,hall,0
1612,5010,9.3,hall,0
1613,5011,8,hall,0
1614,5020,9.6,hall,0
1615,5021,9,hall,0
1616,5024,8.17,hall,0
1617,5025,8,hall,0
1618,5028,9.6,hall,0
1619,5029,9.9,hall,0
1620,5030,9.6,hall,0
1621,5031,9.6,hall,0
1622,5032,9.6,hall,0
1623,5033,9.84,hall,0
1624,5038,3.954475,hall,1
1625,5039,9.5,hall,0
1626,5040,9.6,hall,0
1627,5041,4.340278,hall,1
1628,5044,9.7,hall,0
1629,5045,3.954475,hall,1
1630,5048,8.6,hall,0
1631,5049,9,hall,0
1632,5064,9.6,hall,0
1633,5065,9,hall,0
1634,5076,4.581404,hall,1
1635,5077,4.340278,hall,1
1636,5080,9.9,hall,0
1637,5081,9.5,hall,0
1638,5082,9.6,hall,0
1639,5083,9,hall,0
1640,5096,9.6,hall,0
1641,5097,9.5,hall,0
1642,5100,9.6,hall,0
1643,5101,8,hall,0
1644,5104,9.9,hall,0
1645,5105,9.54,hall,0
1646,5108,8.5,hall,0
1647,5109,3.858025,hall,1
1648,5116,9.9,hall,0
1649,5117,9.6,hall,0
1650,5132,9.6,hall,0
1651,5133,9.6,hall,0
1652,5134,9.6,hall,0
1653,5135,9.6,hall,0
1654,5136,9,hall,0
1655,5137,9.5,hall,0
1656,5140,9.8,hall,0
1657,5141,9.78,hall,0
1658,5142,9.8,hall,0
1659,5143,9.3,hall,0
1660,5144,4.62963,hall,1
1661,5145,4.340278,hall,1
1662,5148,9.9,hall,0
1663,5149,9.6,hall,0
1664,5164,9,hall,0
1665,5165,9.8,hall,0
1666,5172,9.6,hall,0
1667,5173,9,hall,0
1668,5186,9.9,hall,0
1669,5187,9.6,hall,0
1670,5190,4.484954,hall,1
1671,5191,4.243827,hall,1
1672,5210,8.6,hall,0
1673,5211,8,hall,0
1674,5218,4.62963,hall,1
1675,5219,9.6,hall,0
1676,5220,4.147377,hall,1
1677,5221,4.340278,hall,1
1678,5222,9.9,hall,0
1679,5223,9,hall,0
1680,5226,9.7,hall,0
1681,5227,4.340278,hall,1
1682,5228,8.6,hall,0
1683,5229,9.6,hall,0
1684,5232,3.279321,hall,1
1685,5233,3.858025,hall,1
1686,5234,9,hall,0
1687,5235,9.2,hall,0
1688,5240,4.62963,hall,1
1689,5241,4.340278,hall,1
1690,5242,4.62963,hall,1
1691,5243,4.658565,hall,1
1692,5244,9.6,hall,0
1693,5245,8.6,hall,0
1694,5248,9.5,hall,0
1695,5249,9.5,hall,0
1696,5256,4.701968,hall,1
1697,5257,4.581404,hall,1
1698,5260,9.5,hall,0
1699,5261,9.6,hall,0
1700,5262,9.9,hall,0
1701,5263,9.6,hall,0
1702,5270,4.581404,hall,1
1703,5271,4.388503,hall,1
1704,5272,8.6,hall,0
1705,5273,9,hall,0
1706,5276,9.9,hall,0
1707,5277,9,hall,0
1708,5280,9.5,hall,0
1709,5281,9,hall,0
1710,5304,9,hall,0
1711,5305,9.5,hall,0
1712,5312,9.3,hall,0
1713,5313,4.581404,hall,1
1714,5318,4.62963,hall,1
1715,5319,4.340278,hall,1
1716,5320,8.8,hall,0
1717,5321,9.5,hall,0
1718,5330,9.5,hall,0
1719,5331,9.3,hall,0
1720,5332,9.9,hall,0
1721,5333,4.340278,hall,1
1722,5334,8.66,hall,0
1723,5335,9.48,hall,0
1724,5338,9.6,hall,0
1725,5339,8,hall,0
1726,5342,8.4,hall,0
1727,5343,9,hall,0
1728,5344,4.581404,hall,1
1729,5345,9.3,hall,0
1730,5354,9.8,hall,0
1731,5355,9.5,hall,0
1732,5356,9.4,hall,0
1733,5357,8,hall,0
1734,5358,9.8,hall,0
1735,5359,9.06,hall,0
1736,5374,9.2,hall,0
1737,5375,9,hall,0
1738,5376,3.18287,hall,1
1739,5377,9.8,hall,0
1740,5388,4.147377,hall,1
1741,5389,4.340278,hall,1
1742,5404,9.8,hall,0
1743,5405,8.6,hall,0
1744,5414,9.6,hall,0
1745,5415,9.5,hall,0
1746,5416,9.4,hall,0
1747,5417,9,hall,0
1748,5424,4.62963,hall,1
1749,5425,2.893519,hall,1
1750,5432,4.147377,hall,1
1751,5433,4.340278,hall,1
1752,5436,8,hall,0
1753,5437,8,hall,0
1754,5440,9.2,hall,0
1755,5441,9,hall,0
1756,5446,8.8,hall,0
1757,5447,8.6,hall,0
1758,5452,4.436728,hall,1
1759,5453,4.340278,hall,1
1760,5456,4.774306,hall,1
1761,5457,9.5,hall,0
1762,5468,9.9,hall,0
1763,5469,4.581404,hall,1
1764,5472,8.1,hall,0
1765,5473,8,hall,0
1766,5482,9.9,hall,0
1767,5483,8,hall,0
1768,5486,9.9,hall,0
1769,5487,9.6,hall,0
1770,5490,9.6,hall,0
1771,5491,9.6,hall,0
1772,5492,9.4,hall,0
1773,5493,9.5,hall,0
1774,5494,4.62963,hall,1
1775,5495,4.340278,hall,1
1776,5498,4.62963,hall,1
1777,5499,4.62963,hall,1
1778,5500,9.8,hall,0
1779,5501,9.5,hall,0
1780,5502,9.8,hall,0
1781,5503,9.6,hall,0
1782,5510,9.6,hall,0
1783,5511,9,hall,0
1784,5514,4.72608,hall,1
1785,5515,9.5,hall,0
1786,5518,8.4,hall,0
1787,5519,9.5,hall,0
1788,5550,6.6,hall,0
1789,5551,9.8,hall,0
1790,5552,4.62963,hall,1
1791,5553,4.581404,hall,1
1792,5570,9.5,hall,0
1793,5571,9.5,hall,0
1794,5576,9.5,hall,0
1795,5577,9,hall,0
1796,5582,9,hall,0
1797,5583,9.5,hall,0
1798,5584,4.533179,hall,1
1799,5585,4.340278,hall,1
1800,5588,9.1,hall,0
1801,5589,9.2,hall,0
1802,5590,3.858025,hall,1
1803,5591,4.340278,hall,1
1804,5598,4.62963,hall,1
1805,5599,4.62963,hall,1
1806,5600,9,hall,0
1807,5601,9.7,hall,0
1808,5604,8,hall,0
1809,5605,9.5,hall,0
1810,5608,8.8,hall,0
1811,5609,9,hall,0
1812,5616,8.8,hall,0
1813,5617,4.340278,hall,1
1814,5618,9.6,hall,0
1815,5619,9.1,hall,0
1816,5628,8.6,hall,0
1817,5629,9.4,hall,0
1818,5644,9.5,hall,0
1819,5645,9.6,hall,0
1820,5646,9.2,hall,0
1821,5647,8,hall,0
1822,5648,9.6,hall,0
1823,5649,9.5,hall,0
1824,5652,9.9,hall,0
1825,5653,9.8,hall,0
1826,5654,8.1,hall,0
1827,5655,9,hall,0
1828,5658,4.72608,hall,1
1829,5659,4.533179,hall,1
1830,5664,4.533179,hall,1
1831,5665,2.218364,hall,1
1832,5666,4.62963,hall,1
1833,5667,4.292052,hall,1
1834,5676,4.62963,hall,1
1835,5677,4.243827,hall,1
1836,5680,9.6,hall,0
1837,5681,9.8,hall,0
1838,5682,8,hall,0
1839,5683,9.6,hall,0
1840,5686,7.5,hall,0
1841,5687,9,hall,0
1842,5690,9.6,hall,0
1843,5691,9.6,hall,0
1844,5696,4.436728,hall,1
1845,5697,4.340278,hall,1
1846,5702,8,hall,0
1847,5703,9,hall,0
1848,5704,9.5,hall,0
1849,5705,9.8,hall,0
1850,5708,9.6,hall,0
1851,5709,9.6,hall,0
1852,5712,9.8,hall,0
1853,5713,9.6,hall,0
1854,5714,4.340278,hall,1
1855,5715,4.436728,hall,1
1856,5730,9.6,hall,0
1857,5731,9,hall,0
1858,5732,4.292052,hall,1
1859,5733,4.147377,hall,1
1860,5734,4.484954,hall,1
1861,5735,4.340278,hall,1
1862,5744,4.62963,hall,1
1863,5745,4.340278,hall,1
1864,5746,4.62963,hall,1
1865,5747,4.62963,hall,1
1866,5750,9.6,hall,0
1867,5751,9.6,hall,0
1868,5752,9.6,hall,0
1869,5753,9,hall,0
1870,5756,9.1,hall,0
1871,5757,9.9,hall,0
1872,5758,4.677855,hall,1
1873,5759,9.6,hall,0
1874,5760,9.9,hall,0
1875,5761,9.6,hall,0
1876,5762,4.677855,hall,1
1877,5763,9.7,hall,0
1878,5766,9.6,hall,0
1879,5767,9,hall,0
1880,5774,9.9,hall,0
1881,5775,9.9,hall,0
1882,5782,8.6,hall,0
1883,5783,9.4,hall,0
1884,5784,4.72608,hall,1
1885,5785,9.5,hall,0
1886,5786,9.2,hall,0
1887,5787,9.5,hall,0
1888,5790,8.6,hall,0
1889,5791,8,hall,0
1890,5796,4.581404,hall,1
1891,5797,9,hall,0
1892,5800,9.6,hall,0
1893,5801,9,hall,0
1894,5808,9,hall,0
1895,5809,9.7,hall,0
1896,5812,9.2,hall,0
1897,5813,9.6,hall,0
1898,5814,9.5,hall,0
1899,5815,9.5,hall,0
1900,5816,9.8,hall,0
1901,5817,9.6,hall,0
1902,5824,9,hall,0
1903,5825,9,hall,0
1904,5826,9.9,hall,0
1905,5827,9,hall,0
1906,5838,9.7,hall,0
1907,5839,9.5,hall,0
1908,5846,4.774306,hall,1
1909,5847,3.858025,hall,1
1910,5848,8,hall,0
1911,5849,3.954475,hall,1
1912,5858,8.9,hall,0
1913,5859,9,hall,0
1914,5862,9.5,hall,0
1915,5863,9.8,hall,0
1916,5864,4.62963,hall,1
1917,5865,4.72608,hall,1
1918,5870,9.2,hall,0
1919,5871,9.8,hall,0
1920,5874,9.6,hall,0
1921,5875,9.6,hall,0
1922,5878,9.7,hall,0
1923,5879,9.5,hall,0
1924,5882,4.72608,hall,1
1925,5883,9.4,hall,0
1926,5886,4.292052,hall,1
1927,5887,4.340278,hall,1
1928,5900,9.9,hall,0
1929,5901,9.5,hall,0
1930,5904,8.8,hall,0
1931,5905,9.8,hall,0
1932,5918,9.8,hall,0
1933,5919,9.6,hall,0
1934,5924,9,hall,0
1935,5925,9.2,hall,0
1936,5926,9.9,hall,0
1937,5927,4.533179,hall,1
1938,5932,9.9,hall,0
1939,5933,9,hall,0
1940,5936,9.6,hall,0
1941,5937,9.8,hall,0
1942,5940,4.62963,hall,1
1943,5941,4.658565,hall,1
1944,5942,9.8,hall,0
1945,5943,4.581404,hall,1
1946,5944,9.6,hall,0
1947,5945,9.7,hall,0
1948,5946,9.4,hall,0
1949,5947,9.9,hall,0
1950,5952,4.72608,hall,1
1951,5953,9.8,hall,0
1952,5964,9.9,hall,0
1953,5965,9.9,hall,0
